,Team,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
490,Memphis Grizzlies,Jordan Adams,20,30,0,8.3,1.2,2.9,.407,0.3,0.8,.400,0.8,2.0,.410,.465,0.5,0.8,.609,0.3,0.6,0.9,0.5,0.5,0.2,0.5,0.8,3.1
491,Memphis Grizzlies,JaMychal Green,24,20,1,7.0,1.2,2.0,.575,0.0,0.2,.000,1.2,1.8,.639,.575,0.4,0.5,.800,0.8,1.2,2.0,0.2,0.3,0.2,0.6,1.0,2.7
492,Memphis Grizzlies,Jarnell Stokes,21,19,2,6.6,1.1,1.9,.568,0.0,0.0,,1.1,1.9,.568,.568,0.8,1.5,.536,0.8,0.9,1.8,0.2,0.3,0.3,0.4,1.3,3.0
493,Memphis Grizzlies,Kalin Lucas,25,1,0,6.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
494,Memphis Grizzlies,Russ Smith,23,6,0,6.0,1.0,2.5,.400,0.2,0.8,.200,0.8,1.7,.500,.433,2.0,2.2,.923,0.2,0.3,0.5,1.0,0.5,0.0,0.8,1.2,4.2
495,Memphis Grizzlies,Tyrus Thomas,28,2,0,3.5,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,1.0,1.0,1.000,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0
496,Los Angeles Lakers,Vander Blue,22,2,1,37.0,4.5,15.0,.300,1.0,5.0,.200,3.5,10.0,.350,.333,1.0,2.5,.400,1.0,3.5,4.5,4.0,1.5,0.0,3.0,2.0,11.0
497,Los Angeles Lakers,Kobe Bryant,36,35,35,34.5,7.6,20.4,.373,1.5,5.3,.293,6.1,15.1,.401,.411,5.6,6.9,.813,0.7,4.9,5.7,5.6,1.3,0.2,3.7,1.9,22.3
498,Los Angeles Lakers,Jabari Brown,22,19,5,29.9,3.7,8.9,.412,1.2,3.3,.371,2.5,5.7,.435,.479,3.4,4.5,.753,0.2,1.7,1.9,2.1,0.6,0.1,1.7,1.7,11.9
499,Los Angeles Lakers,Wesley Johnson,27,76,59,29.5,3.8,9.1,.414,1.2,3.4,.351,2.6,5.7,.451,.480,1.2,1.5,.804,0.9,3.3,4.2,1.6,0.8,0.6,1.1,2.1,9.9
500,Los Angeles Lakers,Jordan Hill,27,70,57,26.8,5.1,11.1,.459,0.0,0.2,.273,5.1,10.9,.462,.461,1.8,2.4,.738,2.5,5.5,7.9,1.5,0.5,0.7,1.5,2.3,12.0
501,Los Angeles Lakers,Jeremy Lin,26,74,30,25.8,3.7,8.8,.424,0.9,2.4,.369,2.9,6.5,.444,.473,2.9,3.6,.795,0.4,2.3,2.6,4.6,1.1,0.4,2.2,2.6,11.2
502,Los Angeles Lakers,Wayne Ellington,27,65,36,25.8,3.9,9.5,.412,1.4,3.7,.370,2.5,5.8,.439,.485,0.8,1.0,.813,0.5,2.8,3.2,1.6,0.5,0.0,0.8,1.2,10.0
503,Los Angeles Lakers,Jordan Clarkson,22,59,38,25.0,4.5,10.1,.448,0.6,2.1,.314,3.9,8.1,.482,.480,2.2,2.7,.829,0.9,2.3,3.2,3.5,0.9,0.2,1.6,1.8,11.9
504,Los Angeles Lakers,Nick Young,29,42,0,23.8,4.1,11.3,.366,2.0,5.4,.369,2.2,6.0,.363,.453,3.1,3.5,.892,0.4,1.9,2.3,1.0,0.5,0.3,1.0,2.0,13.4
505,Los Angeles Lakers,Carlos Boozer,33,71,26,23.8,5.2,10.5,.499,0.0,0.0,,5.2,10.5,.499,.499,1.3,2.1,.627,1.6,5.2,6.8,1.3,0.6,0.2,1.3,2.6,11.8
506,Los Angeles Lakers,Ryan Kelly,23,52,34,23.7,2.0,5.9,.337,0.9,2.6,.336,1.1,3.4,.337,.409,1.5,1.8,.832,0.3,2.6,2.8,1.8,0.6,0.5,0.7,2.3,6.4
507,Los Angeles Lakers,Ed Davis,25,79,24,23.3,3.6,5.9,.601,0.0,0.0,,3.6,5.9,.601,.601,1.2,2.4,.487,2.9,4.7,7.6,1.2,0.6,1.2,0.7,2.6,8.3
508,Los Angeles Lakers,Ronnie Price,31,43,20,22.8,1.8,5.2,.345,0.7,2.5,.284,1.1,2.7,.404,.415,0.8,1.0,.800,0.4,1.2,1.6,3.8,1.6,0.1,1.2,2.7,5.1
509,Los Angeles Lakers,Tarik Black,23,38,27,21.1,2.9,5.0,.589,0.0,0.0,,2.9,5.0,.589,.589,1.3,2.3,.562,2.2,4.1,6.3,0.9,0.3,0.6,0.8,2.7,7.2
510,Los Angeles Lakers,Dwight Buycks,25,6,0,20.5,3.0,6.7,.450,1.2,1.8,.636,1.8,4.8,.379,.538,1.5,1.7,.900,0.3,1.7,2.0,2.3,0.5,0.0,2.0,0.5,8.7
511,Los Angeles Lakers,Robert Sacre,25,67,18,16.9,1.9,4.6,.412,0.0,0.0,.000,1.9,4.6,.413,.412,0.8,1.2,.671,1.3,2.1,3.5,0.8,0.4,0.6,0.5,1.8,4.6
512,Los Angeles Lakers,Julius Randle,20,1,0,14.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,2.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
513,Los Angeles Lakers,Xavier Henry,23,9,0,9.6,0.3,1.4,.231,0.0,0.0,,0.3,1.4,.231,.231,1.6,2.7,.583,0.2,0.2,0.4,0.3,0.3,0.0,0.3,0.7,2.2
514,Phoenix Suns,Eric Bledsoe,25,81,81,34.6,5.8,12.9,.447,1.1,3.4,.324,4.7,9.6,.491,.489,4.4,5.4,.800,0.9,4.3,5.2,6.1,1.6,0.6,3.4,2.3,17.0
515,Phoenix Suns,Goran Dragic,28,52,52,33.4,6.5,13.1,.501,1.3,3.6,.355,5.3,9.5,.556,.549,1.9,2.5,.746,1.0,2.6,3.6,4.1,1.0,0.2,2.2,2.3,16.2
516,Phoenix Suns,Brandon Knight,23,11,9,31.5,4.6,13.0,.357,1.9,6.1,.313,2.7,6.9,.395,.430,2.2,2.6,.828,0.2,1.9,2.1,4.5,0.5,0.1,2.1,1.9,13.4
517,Phoenix Suns,Markieff Morris,25,82,82,31.5,6.2,13.4,.465,0.7,2.2,.318,5.5,11.2,.494,.491,2.2,2.8,.763,1.3,4.8,6.2,2.3,1.2,0.5,2.1,3.0,15.3
518,Phoenix Suns,P.J. Tucker,29,78,63,30.6,3.3,7.6,.438,1.1,3.2,.345,2.2,4.4,.506,.511,1.3,1.8,.727,1.5,5.0,6.4,1.6,1.4,0.3,1.2,2.3,9.1
519,Phoenix Suns,Isaiah Thomas,25,46,1,25.7,4.7,11.1,.426,1.8,4.5,.391,3.0,6.6,.449,.505,4.0,4.6,.872,0.6,1.8,2.4,3.7,1.0,0.1,1.9,2.3,15.2
520,Phoenix Suns,Marcus Morris,25,81,35,25.2,4.1,9.4,.434,1.4,3.9,.358,2.7,5.6,.487,.507,0.9,1.4,.628,0.9,3.9,4.8,1.6,0.8,0.2,0.9,2.3,10.4
521,Phoenix Suns,Alex Len,21,69,44,22.0,2.6,5.1,.507,0.0,0.0,.333,2.6,5.1,.509,.508,1.1,1.5,.702,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1,6.3
522,Phoenix Suns,Brandan Wright,27,40,7,21.5,3.0,5.2,.580,0.0,0.1,.000,3.0,5.1,.588,.580,1.0,1.5,.667,1.8,3.1,4.9,0.6,0.8,1.2,0.4,1.4,7.0
523,Phoenix Suns,Gerald Green,29,74,4,19.5,4.4,10.5,.416,1.9,5.2,.354,2.5,5.3,.478,.504,1.3,1.6,.825,0.4,2.1,2.5,1.2,0.6,0.2,1.4,2.0,11.9
524,Phoenix Suns,Miles Plumlee,26,54,28,18.6,2.0,3.6,.549,0.0,0.0,,2.0,3.6,.549,.549,0.4,0.7,.500,1.8,3.3,5.1,0.5,0.6,1.0,0.8,1.8,4.3
525,Phoenix Suns,T.J. Warren,21,40,1,15.4,2.8,5.4,.528,0.1,0.5,.238,2.7,4.8,.560,.540,0.4,0.5,.737,1.0,1.1,2.1,0.6,0.5,0.2,0.7,1.3,6.1
526,Phoenix Suns,Archie Goodwin,20,41,2,13.0,1.9,4.9,.393,0.3,1.0,.293,1.6,3.9,.419,.423,1.5,2.0,.735,0.7,1.1,1.8,1.1,0.4,0.2,1.2,1.3,5.6
527,Phoenix Suns,Anthony Tolliver,29,24,0,11.3,1.1,3.1,.351,1.0,2.6,.387,0.1,0.5,.167,.514,0.2,0.3,.667,0.3,1.6,1.8,0.4,0.2,0.0,0.5,0.8,3.3
528,Phoenix Suns,Marcus Thornton,27,9,0,9.0,1.4,4.4,.325,0.2,2.1,.105,1.2,2.3,.524,.350,0.4,0.6,.800,0.4,1.0,1.4,0.2,0.7,0.0,0.6,0.3,3.6
529,Phoenix Suns,Earl Barron,33,16,1,8.9,0.8,2.4,.308,0.1,0.3,.500,0.6,2.2,.286,.333,0.4,0.8,.500,0.9,0.9,1.8,0.3,0.3,0.1,0.3,1.6,2.0
530,Phoenix Suns,A.J. Price,28,5,0,8.8,0.6,2.8,.214,0.0,1.4,.000,0.6,1.4,.429,.214,0.0,0.0,,0.0,0.6,0.6,1.2,0.0,0.0,0.2,1.0,1.2
531,Phoenix Suns,Tyler Ennis,20,8,0,7.3,1.1,2.6,.429,0.3,0.8,.333,0.9,1.9,.467,.476,0.3,0.3,1.000,0.1,0.8,0.9,1.8,0.0,0.3,1.0,0.4,2.8
532,Phoenix Suns,Reggie Bullock,23,11,0,6.8,0.1,1.5,.063,0.0,0.6,.000,0.1,0.8,.111,.063,0.2,0.4,.500,0.1,0.8,0.9,0.2,0.1,0.2,0.2,0.2,0.4
533,Phoenix Suns,Shavlik Randolph,31,16,0,6.3,0.4,1.6,.240,0.0,0.3,.000,0.4,1.3,.286,.240,0.3,0.6,.500,0.8,0.9,1.6,0.2,0.3,0.1,0.1,0.8,1.1
534,Phoenix Suns,Jerel McNeal,27,6,0,6.0,0.5,1.8,.273,0.2,0.3,.500,0.3,1.5,.222,.318,0.3,0.3,1.000,0.0,0.5,0.5,0.3,0.5,0.2,0.8,0.8,1.5
535,Phoenix Suns,Seth Curry,24,2,0,4.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0
536,Phoenix Suns,Zoran Dragic,25,6,0,2.2,0.3,1.3,.250,0.0,0.8,.000,0.3,0.5,.667,.250,0.3,0.5,.667,0.3,0.2,0.5,0.2,0.0,0.0,0.0,0.2,1.0
537,Sacramento Kings,Rudy Gay,28,68,67,35.4,7.5,16.4,.455,1.2,3.2,.359,6.3,13.2,.479,.491,5.0,5.8,.858,1.4,4.4,5.9,3.7,1.0,0.6,2.7,2.3,21.1
538,Sacramento Kings,Darren Collison,27,45,45,34.8,5.8,12.2,.473,1.3,3.6,.373,4.4,8.6,.514,.527,3.2,4.1,.788,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,16.1
539,Sacramento Kings,DeMarcus Cousins,24,59,59,34.1,8.4,18.1,.467,0.0,0.1,.250,8.4,17.9,.469,.468,7.2,9.2,.782,3.1,9.5,12.7,3.6,1.5,1.7,4.3,4.1,24.1
540,Sacramento Kings,Ben McLemore,21,82,82,32.6,4.4,10.1,.437,1.7,4.8,.358,2.7,5.4,.507,.521,1.6,2.0,.813,0.4,2.6,2.9,1.7,0.9,0.2,1.7,2.7,12.1
541,Sacramento Kings,Jason Thompson,28,81,63,24.6,2.5,5.3,.470,0.0,0.0,.000,2.5,5.3,.471,.470,1.1,1.8,.622,1.7,4.8,6.5,1.0,0.4,0.7,1.0,3.0,6.1
542,Sacramento Kings,Omri Casspi,26,67,19,21.1,3.1,6.4,.489,0.5,1.3,.402,2.6,5.1,.512,.530,2.1,2.9,.733,0.8,3.1,3.9,1.5,0.5,0.1,1.3,1.6,8.9
543,Sacramento Kings,Ray McCallum,23,68,30,21.1,3.0,6.9,.438,0.5,1.6,.306,2.5,5.3,.479,.474,0.8,1.2,.679,0.8,1.9,2.6,2.8,0.7,0.2,1.3,1.4,7.4
544,Sacramento Kings,Andre Miller,38,30,0,20.7,2.3,4.9,.459,0.2,0.9,.231,2.1,4.1,.508,.480,1.0,1.3,.789,0.5,2.0,2.5,4.7,0.6,0.1,1.9,1.6,5.7
545,Sacramento Kings,Derrick Williams,23,74,6,19.8,2.9,6.6,.447,0.7,2.1,.314,2.3,4.4,.511,.498,1.8,2.6,.684,0.6,2.2,2.7,0.7,0.5,0.1,0.8,0.9,8.3
546,Sacramento Kings,Ramon Sessions,28,36,7,17.8,1.8,5.1,.344,0.2,0.8,.214,1.6,4.3,.368,.361,1.8,2.4,.727,0.4,1.6,1.9,2.7,0.4,0.0,1.4,1.3,5.4
547,Sacramento Kings,Carl Landry,31,70,15,17.0,2.7,5.3,.515,0.0,0.0,,2.7,5.3,.515,.515,1.8,2.1,.820,1.4,2.4,3.8,0.4,0.2,0.2,0.8,1.9,7.2
548,Sacramento Kings,Reggie Evans,34,47,7,16.3,1.2,2.9,.423,0.0,0.0,.000,1.2,2.9,.430,.423,1.3,2.1,.619,2.1,4.3,6.4,0.7,0.5,0.1,1.0,1.9,3.7
549,Sacramento Kings,Nik Stauskas,21,73,1,15.4,1.5,4.1,.365,0.7,2.0,.322,0.8,2.0,.408,.446,0.8,0.9,.859,0.2,1.1,1.2,0.9,0.3,0.2,0.5,1.3,4.4
550,Sacramento Kings,David Stockton,23,3,0,11.0,0.7,2.0,.333,0.3,0.7,.500,0.3,1.3,.250,.417,1.0,2.0,.500,0.0,0.7,0.7,3.0,0.7,0.0,1.3,0.3,2.7
551,Sacramento Kings,Quincy Miller,22,6,0,10.2,0.7,3.0,.222,0.2,1.2,.143,0.5,1.8,.273,.250,1.3,1.8,.727,0.3,1.7,2.0,0.5,1.0,0.5,0.5,0.7,2.8
552,Sacramento Kings,Ryan Hollins,30,46,9,9.6,1.2,1.8,.646,0.0,0.0,,1.2,1.8,.646,.646,0.7,1.2,.574,0.8,1.5,2.2,0.3,0.1,0.4,0.5,1.4,3.0
553,Sacramento Kings,David Wear,24,2,0,3.5,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0
554,Sacramento Kings,Sim Bhullar,22,3,0,1.0,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.7
555,Sacramento Kings,Eric Moreland,23,3,0,0.7,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.7
556,Dallas Mavericks,Monta Ellis,29,80,80,33.7,7.5,16.9,.445,1.0,3.6,.285,6.5,13.4,.487,.475,2.9,3.8,.752,0.4,2.0,2.4,4.1,1.9,0.3,2.5,2.5,18.9
557,Dallas Mavericks,Chandler Parsons,26,66,66,33.1,5.8,12.6,.462,2.0,5.3,.380,3.8,7.3,.521,.542,2.1,2.9,.720,1.0,3.9,4.9,2.4,1.0,0.3,1.5,2.1,15.7
558,Dallas Mavericks,Tyson Chandler,32,75,75,30.5,3.9,5.9,.666,0.0,0.0,,3.9,5.9,.666,.666,2.5,3.4,.720,3.9,7.6,11.5,1.1,0.6,1.2,1.4,2.3,10.3
559,Dallas Mavericks,Dirk Nowitzki,36,77,77,29.6,6.3,13.8,.459,1.4,3.6,.380,5.0,10.2,.486,.508,3.3,3.8,.882,0.6,5.4,5.9,1.9,0.5,0.4,1.1,2.1,17.3
560,Dallas Mavericks,Rajon Rondo,28,46,46,28.7,4.2,9.7,.436,0.4,1.2,.352,3.8,8.5,.448,.457,0.4,0.9,.452,1.0,3.5,4.5,6.5,1.2,0.1,2.9,2.4,9.3
561,Dallas Mavericks,Jameer Nelson,32,23,23,25.4,2.7,7.1,.374,1.7,4.5,.369,1.0,2.6,.383,.491,0.3,0.3,.875,0.6,2.1,2.7,4.1,0.7,0.1,1.7,2.3,7.3
562,Dallas Mavericks,Devin Harris,31,76,3,22.2,2.9,6.9,.418,1.3,3.5,.357,1.6,3.4,.481,.509,1.7,2.1,.815,0.2,1.6,1.8,3.1,1.0,0.2,1.1,1.9,8.8
563,Dallas Mavericks,Brandan Wright,27,27,0,18.7,3.7,5.0,.748,0.0,0.0,,3.7,5.0,.748,.748,1.3,1.8,.750,1.9,2.2,4.1,0.4,0.6,1.6,0.5,1.6,8.8
564,Dallas Mavericks,Al-Farouq Aminu,24,74,3,18.5,2.0,4.8,.412,0.5,1.7,.274,1.5,3.1,.485,.459,1.1,1.6,.712,1.5,3.1,4.6,0.8,0.9,0.8,0.7,1.9,5.6
565,Dallas Mavericks,J.J. Barea,30,77,10,17.7,2.9,7.0,.420,0.7,2.2,.323,2.2,4.8,.463,.470,1.0,1.2,.809,0.3,1.4,1.7,3.4,0.4,0.0,0.9,1.4,7.5
566,Dallas Mavericks,Richard Jefferson,34,74,18,16.8,1.9,4.4,.444,0.9,2.1,.426,1.1,2.3,.462,.546,1.1,1.5,.684,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6,5.8
567,Dallas Mavericks,Amar'e Stoudemire,32,23,1,16.5,4.5,7.8,.581,0.0,0.0,.000,4.5,7.7,.584,.581,1.7,2.6,.678,1.2,2.5,3.7,0.3,0.4,0.2,0.7,2.2,10.8
568,Dallas Mavericks,Jae Crowder,24,25,0,10.6,1.3,3.0,.434,0.5,1.5,.342,0.8,1.5,.526,.520,0.4,0.4,.909,0.5,0.7,1.2,0.5,0.6,0.2,0.4,1.0,3.6
569,Dallas Mavericks,Charlie Villanueva,30,64,1,10.6,2.3,5.7,.414,1.3,3.5,.376,1.0,2.2,.475,.529,0.3,0.5,.571,0.5,1.9,2.3,0.3,0.2,0.3,0.4,1.0,6.3
570,Dallas Mavericks,Bernard James,29,16,2,9.9,0.8,1.7,.444,0.0,0.0,,0.8,1.7,.444,.444,1.3,1.4,.870,1.1,1.3,2.4,0.3,0.1,0.9,0.4,1.1,2.8
571,Dallas Mavericks,Raymond Felton,30,29,3,9.7,1.5,3.7,.406,0.3,1.2,.294,1.1,2.5,.458,.453,0.4,0.5,.800,0.1,0.8,0.9,1.4,0.4,0.1,0.6,0.6,3.7
572,Dallas Mavericks,Dwight Powell,23,24,0,9.5,1.1,2.6,.435,0.1,0.5,.273,1.0,2.1,.471,.460,1.0,1.3,.774,0.8,1.3,2.0,0.4,0.3,0.3,0.4,1.6,3.4
573,Dallas Mavericks,Greg Smith,24,42,2,8.6,0.7,1.2,.612,0.0,0.0,,0.7,1.2,.612,.612,0.5,0.9,.513,0.6,1.3,1.9,0.2,0.2,0.3,0.3,1.3,1.9
574,Dallas Mavericks,Ricky Ledo,22,5,0,2.2,0.0,1.2,.000,0.0,0.6,.000,0.0,0.6,.000,.000,0.2,0.4,.500,0.2,0.2,0.4,0.2,0.0,0.0,0.4,0.2,0.2
