,Team,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
367,Los Angeles Clippers,Danilo Gallinari,29,9,9,31.9,4.2,11.9,.355,1.4,5.6,.260,2.8,6.3,.439,.416,2.9,3.0,.963,0.2,4.3,4.6,3.0,0.7,0.2,1.3,1.7,12.8
368,Los Angeles Clippers,Patrick Beverley,29,11,11,30.4,4.4,10.8,.403,2.2,5.5,.400,2.2,5.4,.407,.504,1.3,1.5,.824,1.5,2.6,4.1,2.9,1.7,0.5,2.3,3.1,12.2
369,Los Angeles Clippers,Lou Williams,31,22,5,29.7,6.2,13.9,.449,2.3,5.9,.388,4.0,8.0,.494,.531,4.1,4.6,.901,0.5,2.1,2.6,4.4,1.0,0.2,2.8,1.2,18.9
370,Los Angeles Clippers,Wesley Johnson,30,22,13,25.6,2.8,6.4,.440,1.0,3.0,.343,1.8,3.4,.527,.521,0.8,1.0,.739,0.5,3.1,3.5,1.1,1.1,1.0,1.1,2.6,7.5
371,Los Angeles Clippers,Sindarius Thornwell,23,22,6,16.0,1.6,3.6,.443,0.5,1.2,.423,1.1,2.4,.453,.513,0.7,1.1,.667,0.4,0.6,1.0,0.6,0.6,0.3,0.7,2.3,4.4
372,Los Angeles Clippers,Milos Teodosic,30,2,2,16.0,2.0,6.0,.333,1.5,3.5,.429,0.5,2.5,.200,.458,0.0,0.0,,0.0,0.5,0.5,4.0,0.0,0.5,1.5,1.5,5.5
373,Los Angeles Clippers,Jawun Evans,21,15,0,12.6,1.5,4.4,.348,0.1,0.9,.143,1.4,3.5,.404,.364,1.2,1.5,.783,0.1,1.3,1.3,1.3,0.5,0.1,0.8,1.7,4.4
374,Los Angeles Clippers,Jamil Wilson,27,4,1,12.5,2.0,4.0,.500,1.8,3.8,.467,0.3,0.3,1.000,.719,0.0,0.0,,0.5,0.8,1.3,0.5,0.0,0.0,0.5,1.3,5.8
375,Los Angeles Clippers,Sam Dekker,23,19,0,10.6,1.3,3.6,.362,0.3,1.7,.152,1.1,1.9,.556,.399,0.3,0.5,.600,0.6,1.4,2.0,0.4,0.4,0.3,0.6,0.9,3.2
376,Los Angeles Clippers,Montrezl Harrell,24,16,2,10.6,2.1,3.3,.623,0.0,0.0,,2.1,3.3,.623,.623,0.8,1.3,.650,1.2,2.0,3.2,0.7,0.3,0.4,0.4,1.1,4.9
377,Los Angeles Clippers,Willie Reed,27,21,0,10.5,2.1,3.0,.688,0.0,0.0,1.000,2.0,3.0,.683,.695,1.0,1.7,.629,0.9,2.1,3.0,0.2,0.2,0.4,0.4,1.7,5.3
378,Los Angeles Clippers,C.J. Williams,27,10,0,9.6,1.2,2.5,.480,0.2,0.7,.286,1.0,1.8,.556,.520,0.1,0.2,.500,0.1,0.9,1.0,0.9,0.2,0.0,0.4,0.5,2.7
379,Los Angeles Clippers,Brice Johnson,23,7,0,4.0,0.7,1.1,.625,0.0,0.1,.000,0.7,1.0,.714,.625,0.3,0.3,1.000,0.1,1.1,1.3,0.1,0.6,0.1,0.4,1.0,1.7
380,Memphis Grizzlies,Marc Gasol,33,23,23,34.7,6.7,15.8,.421,1.4,4.2,.330,5.3,11.6,.455,.466,4.3,5.1,.838,1.0,7.8,8.9,4.3,0.7,1.6,3.0,2.3,19.0
381,Memphis Grizzlies,Mike Conley,30,12,12,31.1,5.3,14.0,.381,2.0,6.4,.312,3.3,7.6,.440,.452,4.4,5.5,.803,0.0,2.3,2.3,4.1,1.0,0.3,1.5,2.0,17.1
382,Memphis Grizzlies,Dillon Brooks,22,23,15,29.2,3.3,7.0,.466,0.8,2.3,.333,2.5,4.7,.533,.522,1.0,1.3,.742,0.7,2.9,3.6,1.3,1.0,0.5,1.7,3.4,8.3
383,Memphis Grizzlies,Tyreke Evans,28,23,4,29.2,6.6,13.6,.482,1.9,4.3,.430,4.7,9.3,.507,.551,2.8,3.6,.771,1.0,4.0,5.0,4.1,1.0,0.4,2.0,1.7,17.8
384,Memphis Grizzlies,JaMychal Green,27,11,11,26.1,4.4,8.1,.539,0.8,2.2,.375,3.5,5.9,.600,.590,1.5,2.0,.773,1.6,3.9,5.5,1.2,0.5,0.1,1.0,2.6,11.1
385,Memphis Grizzlies,James Ennis,27,22,14,25.6,2.5,5.0,.505,0.6,1.9,.310,2.0,3.1,.623,.563,1.4,1.5,.909,1.2,2.5,3.6,1.2,0.6,0.2,0.9,2.0,7.0
386,Memphis Grizzlies,Mario Chalmers,31,22,7,23.9,2.6,7.4,.350,0.6,3.0,.215,2.0,4.5,.439,.393,1.9,2.4,.792,0.1,2.8,3.0,3.8,1.2,0.2,1.7,3.0,7.7
387,Memphis Grizzlies,Chandler Parsons,29,18,5,20.1,3.3,6.4,.517,1.6,3.3,.483,1.7,3.1,.554,.642,0.5,0.8,.600,0.4,2.3,2.7,1.9,0.5,0.2,0.9,1.6,8.8
388,Memphis Grizzlies,Ben McLemore,24,12,4,19.7,2.7,6.5,.410,0.7,2.7,.250,2.0,3.8,.522,.462,0.8,0.8,1.000,0.5,1.9,2.4,1.1,0.6,0.3,1.3,2.8,6.8
389,Memphis Grizzlies,Jarell Martin,23,22,12,17.8,1.7,4.5,.384,0.3,1.4,.233,1.4,3.1,.449,.419,0.6,0.8,.778,1.0,2.4,3.4,0.5,0.5,0.8,0.9,2.7,4.4
390,Memphis Grizzlies,Andrew Harrison,23,17,8,15.6,1.9,4.8,.395,0.6,2.1,.306,1.2,2.6,.467,.463,1.2,1.4,.875,0.3,1.4,1.7,1.4,0.5,0.2,0.9,1.5,5.6
391,Memphis Grizzlies,Brandan Wright,30,16,0,14.3,2.2,3.9,.556,0.0,0.0,,2.2,3.9,.556,.556,0.9,1.4,.652,1.3,2.2,3.4,0.3,0.5,1.1,0.2,1.0,5.3
392,Memphis Grizzlies,Deyonta Davis,21,10,0,11.6,1.8,2.9,.621,0.0,0.0,,1.8,2.9,.621,.621,0.5,0.7,.714,0.6,2.4,3.0,0.4,0.4,0.9,0.3,1.8,4.1
393,Memphis Grizzlies,Wayne Selden,23,2,0,9.5,1.0,2.0,.500,0.5,1.0,.500,0.5,1.0,.500,.625,1.0,1.0,1.000,0.0,1.0,1.0,2.0,0.5,0.0,1.5,0.0,3.5
394,Memphis Grizzlies,Kobi Simmons,20,1,0,5.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
395,Memphis Grizzlies,Vince Hunter,23,1,0,3.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0
396,Memphis Grizzlies,Ivan Rabb,20,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Los Angeles Lakers,Kentavious Caldwell-Pope,24,21,21,34.3,4.8,11.6,.414,2.1,5.9,.355,2.7,5.7,.475,.504,2.0,2.7,.750,0.9,4.3,5.2,2.4,1.6,0.3,1.8,2.1,13.7
398,Los Angeles Lakers,Brandon Ingram,20,23,23,33.7,6.0,12.9,.463,0.5,1.6,.306,5.5,11.3,.485,.481,3.6,5.2,.683,0.9,4.6,5.4,2.9,0.9,0.8,2.5,3.2,16.0
399,Los Angeles Lakers,Lonzo Ball,20,23,23,32.9,3.4,10.8,.313,1.2,4.9,.250,2.2,6.0,.365,.369,0.7,1.4,.500,1.4,5.4,6.9,7.0,1.3,0.8,2.7,2.1,8.7
400,Los Angeles Lakers,Kyle Kuzma,22,22,11,30.9,6.5,13.0,.498,1.7,4.5,.378,4.8,8.5,.561,.563,2.2,2.9,.762,1.5,5.0,6.5,1.5,0.4,0.1,2.0,2.0,16.8
401,Los Angeles Lakers,Larry Nance,25,12,12,24.3,4.0,6.8,.585,0.0,0.2,.000,4.0,6.7,.600,.585,1.4,1.9,.739,2.5,4.7,7.2,1.1,1.8,0.7,1.4,3.3,9.4
402,Los Angeles Lakers,Brook Lopez,29,23,23,23.1,5.0,11.1,.445,1.2,3.9,.300,3.8,7.2,.524,.498,2.2,2.8,.785,1.3,3.3,4.5,1.8,0.4,1.7,1.6,2.9,13.3
403,Los Angeles Lakers,Jordan Clarkson,25,23,0,22.8,5.8,12.2,.479,1.2,3.4,.359,4.6,8.8,.525,.529,2.0,2.6,.763,0.8,2.0,2.8,3.0,0.7,0.0,1.9,1.6,14.8
404,Los Angeles Lakers,Julius Randle,23,23,0,21.9,4.7,8.3,.557,0.2,0.9,.250,4.4,7.5,.593,.570,2.7,4.2,.656,1.2,5.3,6.5,1.7,0.4,0.8,2.2,3.5,12.3
405,Los Angeles Lakers,Josh Hart,22,18,0,14.4,1.2,2.8,.412,0.4,1.3,.304,0.8,1.6,.500,.480,0.5,0.7,.750,0.4,1.7,2.1,0.5,0.7,0.2,0.4,1.0,3.2
406,Los Angeles Lakers,Luol Deng,32,1,1,13.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
407,Los Angeles Lakers,Corey Brewer,31,23,1,12.3,1.0,2.4,.429,0.1,0.7,.188,0.9,1.7,.525,.455,0.5,0.8,.667,0.2,1.1,1.3,0.8,0.9,0.2,0.6,1.4,2.7
408,Los Angeles Lakers,Alex Caruso,23,2,0,9.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
409,Los Angeles Lakers,Andrew Bogut,33,14,0,8.0,0.6,0.9,.615,0.0,0.0,,0.6,0.9,.615,.615,0.0,0.0,,0.7,2.4,3.1,0.6,0.1,0.7,0.7,1.1,1.1
410,Los Angeles Lakers,Vander Blue,25,4,0,7.0,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.5,0.5,0.5
411,Los Angeles Lakers,Tyler Ennis,23,11,0,5.4,0.7,1.9,.381,0.0,0.4,.000,0.7,1.5,.471,.381,0.4,0.4,1.000,0.1,0.6,0.7,0.8,0.4,0.1,0.4,0.5,1.8
412,Los Angeles Lakers,Ivica Zubac,20,6,0,2.3,0.3,0.8,.400,0.0,0.0,,0.3,0.8,.400,.400,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.3,0.7
413,Phoenix Suns,Devin Booker,21,25,25,34.0,8.5,18.8,.453,2.5,6.5,.383,6.0,12.3,.490,.519,4.8,5.5,.870,0.6,4.0,4.5,4.1,0.9,0.3,3.2,3.0,24.3
414,Phoenix Suns,T.J. Warren,24,26,26,30.9,7.7,15.5,.495,0.3,1.5,.175,7.4,13.9,.530,.504,2.8,3.8,.745,2.0,3.7,5.7,1.2,0.9,0.8,1.4,2.2,18.4
415,Phoenix Suns,Eric Bledsoe,28,3,3,27.7,5.3,13.3,.400,1.3,4.3,.308,4.0,9.0,.444,.450,3.7,4.7,.786,1.0,1.3,2.3,3.0,1.3,0.7,3.3,2.0,15.7
416,Phoenix Suns,Tyson Chandler,35,19,19,25.9,3.1,4.7,.656,0.0,0.0,,3.1,4.7,.656,.656,1.4,2.2,.659,3.1,6.7,9.8,1.0,0.4,0.7,1.2,2.7,7.6
417,Phoenix Suns,Tyler Ulis,22,25,13,23.2,3.0,7.8,.387,0.4,1.6,.256,2.6,6.2,.419,.412,1.5,1.9,.809,0.2,1.5,1.7,4.2,1.0,0.1,2.0,1.6,7.9
418,Phoenix Suns,Alex Len,24,22,2,22.2,3.0,6.1,.500,0.0,0.0,,3.0,6.1,.500,.500,3.0,4.0,.750,3.1,5.9,9.0,0.8,0.3,0.9,1.3,2.4,9.1
419,Phoenix Suns,Greg Monroe,27,9,7,21.8,4.7,7.8,.600,0.0,0.0,,4.7,7.8,.600,.600,1.4,1.8,.813,2.3,5.1,7.4,2.3,0.9,0.3,2.0,2.2,10.8
420,Phoenix Suns,Mike James,27,26,10,21.8,3.8,9.8,.387,0.8,3.1,.275,3.0,6.8,.438,.430,2.0,2.6,.765,0.4,2.5,2.9,4.0,0.8,0.3,1.6,1.4,10.5
421,Phoenix Suns,Josh Jackson,20,26,4,21.5,3.5,8.9,.392,0.6,2.4,.238,2.9,6.5,.450,.425,1.7,3.0,.544,0.8,2.8,3.5,1.0,1.2,0.2,2.0,2.7,9.2
422,Phoenix Suns,Dragan Bender,20,26,1,21.0,1.8,4.8,.376,1.2,3.2,.366,0.7,1.7,.395,.496,0.5,0.6,.750,0.4,3.0,3.4,1.0,0.3,0.7,1.0,1.5,5.2
423,Phoenix Suns,Marquese Chriss,20,26,20,19.8,2.1,5.4,.390,0.7,2.2,.316,1.4,3.2,.440,.454,1.0,1.4,.730,0.8,3.8,4.6,1.2,0.5,1.1,1.1,2.9,6.0
424,Phoenix Suns,Jared Dudley,32,10,0,14.9,1.4,2.8,.500,0.9,1.7,.529,0.5,1.1,.455,.661,0.8,1.0,.800,0.4,2.3,2.7,2.1,0.7,0.2,0.5,2.1,4.5
425,Phoenix Suns,Troy Daniels,26,26,0,14.9,2.2,5.2,.433,1.8,4.1,.434,0.5,1.1,.429,.604,0.1,0.2,.750,0.1,0.9,1.0,0.4,0.2,0.0,0.6,1.3,6.3
426,Phoenix Suns,Alec Peters,22,2,0,7.0,0.5,2.0,.250,0.5,2.0,.250,0.0,0.0,,.375,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,1.0,0.0,0.5,1.5
427,Phoenix Suns,Derrick Jones,20,6,0,5.5,0.3,0.7,.500,0.0,0.3,.000,0.3,0.3,1.000,.500,0.8,1.0,.833,0.3,0.3,0.7,0.5,0.2,0.7,0.2,0.3,1.5
428,Sacramento Kings,Garrett Temple,31,22,16,26.1,3.0,7.5,.396,1.6,4.0,.414,1.3,3.5,.377,.506,1.0,1.3,.786,0.2,2.2,2.5,1.6,1.1,0.5,1.2,2.0,8.5
429,Sacramento Kings,De'Aaron Fox,20,23,10,26.1,4.2,10.3,.403,0.4,1.4,.281,3.8,9.0,.422,.422,1.5,2.1,.714,0.6,2.7,3.3,4.2,0.9,0.3,2.2,2.4,10.3
430,Sacramento Kings,George Hill,31,21,21,25.6,3.2,7.2,.447,1.0,2.3,.449,2.2,4.9,.447,.520,1.4,1.8,.784,0.4,2.4,2.9,2.4,0.9,0.2,1.2,1.7,8.9
431,Sacramento Kings,Zach Randolph,36,21,20,24.9,5.9,11.9,.496,0.6,1.9,.300,5.3,10.0,.533,.520,1.5,2.0,.780,1.6,4.7,6.3,2.0,0.8,0.2,1.8,1.7,13.9
432,Sacramento Kings,Willie Cauley-Stein,24,23,16,24.6,4.2,8.4,.500,0.0,0.3,.167,4.2,8.2,.511,.503,1.7,2.4,.709,1.7,4.2,5.9,2.2,0.8,1.0,1.5,2.1,10.2
433,Sacramento Kings,Bogdan Bogdanovic,25,20,10,23.9,3.8,8.4,.449,1.0,3.0,.333,2.8,5.4,.514,.509,1.3,1.6,.839,0.3,2.0,2.3,2.1,1.1,0.4,1.6,1.6,9.8
434,Sacramento Kings,Buddy Hield,24,21,7,22.2,4.5,10.2,.439,1.9,4.0,.459,2.6,6.1,.426,.530,1.0,1.1,.875,0.7,3.0,3.7,1.6,1.1,0.1,1.3,1.9,11.8
435,Sacramento Kings,Kosta Koufos,28,23,1,18.4,2.0,3.7,.535,0.0,0.0,,2.0,3.7,.535,.535,0.7,1.4,.455,1.6,4.0,5.6,1.1,0.5,0.6,0.7,1.7,4.7
436,Sacramento Kings,Justin Jackson,22,17,5,18.2,2.5,6.2,.406,0.9,2.7,.326,1.6,3.5,.467,.476,0.4,0.6,.600,0.4,1.2,1.6,0.4,0.2,0.1,0.8,0.9,6.3
437,Sacramento Kings,Frank Mason,23,16,0,17.5,2.7,6.4,.422,0.7,1.4,.500,2.0,5.0,.400,.475,1.6,2.0,.813,0.4,1.3,1.7,3.3,0.3,0.0,1.5,1.2,7.7
438,Sacramento Kings,Skal Labissiere,21,23,9,17.1,3.0,6.9,.443,0.2,0.4,.444,2.9,6.5,.443,.456,1.4,1.7,.800,1.3,2.7,4.0,0.7,0.4,0.7,1.1,2.2,7.7
439,Sacramento Kings,JaKarr Sampson,24,3,0,12.7,1.3,3.3,.400,0.0,0.3,.000,1.3,3.0,.444,.400,0.7,0.7,1.000,1.0,1.7,2.7,0.7,0.0,0.3,0.0,2.7,3.3
440,Sacramento Kings,Vince Carter,41,14,0,11.7,0.9,3.3,.283,0.6,1.9,.308,0.4,1.4,.250,.370,0.2,0.4,.500,0.1,1.2,1.3,0.6,0.4,0.3,0.4,1.4,2.6
441,Sacramento Kings,Malachi Richardson,22,12,0,11.7,1.3,3.5,.357,0.6,1.5,.389,0.7,2.0,.333,.440,0.8,1.1,.769,0.2,0.8,0.9,0.5,0.5,0.0,0.3,1.2,3.9
442,Sacramento Kings,Georgios Papagiannis,20,4,0,6.3,1.3,1.8,.714,0.0,0.0,,1.3,1.8,.714,.714,0.0,0.0,,0.3,1.0,1.3,0.3,0.3,0.3,0.3,0.3,2.5
443,Sacramento Kings,Jack Cooley,26,1,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
444,Dallas Mavericks,Harrison Barnes,25,24,24,35.2,6.6,15.1,.435,1.2,3.6,.333,5.4,11.5,.467,.475,4.1,4.9,.838,1.2,6.5,7.6,2.0,0.7,0.1,1.9,1.6,18.5
445,Dallas Mavericks,Wesley Matthews,31,24,23,34.4,4.0,10.4,.386,2.5,6.2,.409,1.5,4.2,.350,.508,1.2,1.5,.784,0.4,2.6,3.0,2.9,1.1,0.2,1.5,2.3,11.8
446,Dallas Mavericks,Dennis Smith,20,22,22,28.3,5.8,14.5,.403,1.5,4.9,.308,4.3,9.6,.450,.454,1.4,2.1,.652,0.9,3.1,4.0,4.2,0.8,0.3,3.1,2.0,14.5
447,Dallas Mavericks,Yogi Ferrell,24,24,8,27.8,3.2,7.6,.418,1.4,3.8,.367,1.8,3.8,.467,.508,1.7,2.1,.804,0.3,2.3,2.6,1.9,0.8,0.1,1.3,2.1,9.4
448,Dallas Mavericks,Dirk Nowitzki,39,24,24,24.7,4.3,9.3,.462,1.5,3.5,.434,2.8,5.8,.479,.543,1.0,1.2,.893,0.5,5.3,5.8,1.8,0.5,0.3,0.9,1.8,11.1
449,Dallas Mavericks,J.J. Barea,33,24,1,22.1,4.5,10.4,.430,2.0,5.0,.392,2.5,5.4,.465,.524,1.3,1.7,.775,0.3,2.7,3.0,5.4,0.5,0.0,2.0,1.5,12.2
450,Dallas Mavericks,Devin Harris,34,18,1,18.7,3.0,6.9,.432,1.0,2.8,.353,2.0,4.1,.486,.504,2.3,2.9,.788,0.4,1.8,2.2,1.9,0.8,0.2,0.9,2.8,9.3
451,Dallas Mavericks,Dwight Powell,26,23,0,17.6,2.4,4.8,.505,0.3,1.6,.222,2.1,3.3,.640,.541,0.8,1.4,.594,1.4,3.5,4.9,1.0,0.8,0.5,0.7,1.7,6.0
452,Dallas Mavericks,Maxi Kleber,26,18,9,15.0,1.8,3.5,.524,0.3,1.3,.261,1.5,2.2,.675,.571,0.4,0.7,.667,1.1,2.0,3.1,0.4,0.2,0.2,0.4,1.6,4.4
453,Dallas Mavericks,Nerlens Noel,23,18,6,12.5,1.6,2.9,.528,0.0,0.0,,1.6,2.9,.528,.528,0.9,1.1,.842,1.4,2.6,4.1,0.3,0.6,0.6,0.8,1.7,4.0
454,Dallas Mavericks,Salah Mejri,31,20,1,12.2,1.4,2.0,.692,0.0,0.1,.000,1.4,1.9,.730,.692,0.6,1.2,.522,1.4,3.0,4.4,0.5,0.4,1.5,0.5,1.8,3.3
455,Dallas Mavericks,Dorian Finney-Smith,24,8,1,11.8,1.3,2.8,.455,0.6,1.8,.357,0.6,1.0,.625,.568,0.1,0.3,.500,0.6,0.6,1.3,0.6,0.0,0.1,0.9,1.6,3.3
456,Dallas Mavericks,Gian Clavell,24,7,0,9.1,0.9,2.6,.333,0.9,2.1,.400,0.0,0.4,.000,.500,0.3,0.3,1.000,0.1,0.9,1.0,0.4,0.3,0.0,0.3,1.1,2.9
457,Dallas Mavericks,Antonius Cleveland,23,6,0,4.2,0.3,0.8,.400,0.0,0.0,,0.3,0.8,.400,.400,0.3,0.7,.500,0.3,0.5,0.8,0.3,0.2,0.0,0.2,0.7,1.0
458,Dallas Mavericks,Jeff Withey,27,9,0,4.0,0.6,1.6,.357,0.2,1.0,.222,0.3,0.6,.600,.429,0.1,0.2,.500,0.1,0.9,1.0,0.0,0.0,0.3,0.2,0.3,1.4
